predator_mass	prey_mass
0.46993	2.3545E-06
0.46993	6.126E-07
0.65058	3.8203E-06
0.65058	9.1494E-07
0.90853	2.2787E-07
0.60157	7.5857E-07
0.60157	5.4271E-07
0.60157	5.4271E-07
0.59294	1.5073E-06
0.3331	8.7887E-06
0.53494	2.9617E-07
0.51912	5.9906E-07
0.51912	5.0508E-07
0.51912	0.000001161
0.44483	1.4492E-06
0.44483	1.3236E-06
0.44483	3.7415E-07
0.54702	9.2486E-07
0.54702	2.2787E-07
0.66906	2.8582E-06
0.66906	3.019E-07
0.66906	8.174E-07
0.66906	7.2575E-07
0.54702	1.7665E-06
0.54702	1.9047E-06
0.54702	5.9906E-07
0.54702	0.000001785
0.46266	8.642E-07
0.46266	9.1494E-07
0.46266	1.5073E-06
0.67844	8.642E-07
0.67844	1.2708E-06
0.41061	1.0883E-06
0.41061	7.0382E-07
0.4736	8.642E-07
0.4736	1.2708E-06
0.4736	8.4926E-07
1.0737	0.000001634
1.2299	9.5772E-07
0.85212	8.642E-07
1.1877	1.7665E-06
1.3856	2.0487E-06
1.3856	7.7601E-07
1.3856	0.000065395
1.3322	1.0566E-06
1.3322	1.3862E-06
1.3322	6.9308E-07
1.3322	1.3862E-06
1.3322	8.642E-07
1.3322	9.1494E-07
1.3322	7.2575E-07
1.1808	1.0883E-06
1.1808	1.0883E-06
1.1808	9.2486E-07
1.1808	9.2486E-07
1.1808	4.9241E-06
1.0544	7.862E-07
1.0544	8.4926E-07
1.0544	9.1494E-07
1.0544	5.9906E-07
0.99792	9.1494E-07
1.3398	0.0004099
1.3398	6.1534E-07
1.4404	0.000065395
0.79818	0.000001161
0.79818	1.3862E-06
0.32737	5.0508E-07
0.32737	0.000001634
0.32737	5.5609E-06
0.45547	0.000021154
0.40399	2.0487E-06
0.40399	1.0566E-06
0.40399	1.5073E-06
0.40399	0.000001161
0.40399	7.7601E-07
0.40399	7.2575E-07
0.35069	2.1987E-06
0.53095	2.0487E-06
0.53095	0.000003581
0.45191	1.3971E-06
0.48471	0.000020089
0.48471	6.126E-07
0.46266	0.000028197
0.53095	2.4644E-06
0.53095	1.9956E-06
0.53095	3.4444E-06
0.60592	0.00017428
0.60592	0.000029157
0.60592	0.000003581
0.45547	2.2219E-06
0.45547	0.000003581
0.33599	8.4612E-06
0.33599	2.9474E-06
0.33599	2.9474E-06
0.33599	7.862E-07
0.33599	7.2575E-07
0.33599	3.6493E-06
0.53095	0.000052216
0.53095	0.000057317
0.44836	0.00014434
0.44836	1.5073E-06
0.44836	1.7665E-06
0.44836	5.1761E-06
0.44836	0.000016104
0.59294	7.8268E-06
0.48471	0.000018549
0.48471	0.0000437
0.48471	3.0382E-06
0.46993	0.00010658
0.31061	0.0000437
0.58016	7.2198E-06
0.58016	3.8203E-06
0.58016	5.1836E-06
0.58016	0.000014553
0.36891	3.0382E-06
0.59725	1.3862E-06
0.59725	1.5073E-06
0.59725	1.7665E-06
0.59725	0.000001634
0.59725	0.00015892
0.59725	0.00001756
0.59725	0.000040917
0.38458	2.8582E-06
0.38458	6.5356E-07
0.38458	0.000014553
0.38458	0.000014553
0.5844	4.5874E-06
0.5844	4.5874E-06
0.5844	3.5153E-06
0.5844	3.1305E-06
0.5844	3.1305E-06
0.5844	2.3545E-06
0.5844	2.3545E-06
0.5844	2.1987E-06
0.5844	2.9474E-06
0.5844	1.9047E-06
0.5844	0.00000664
0.5844	2.6842E-06
0.44133	6.9308E-07
0.44133	9.1494E-07
0.44133	1.9956E-06
0.44133	3.2943E-06
0.45547	0.000016366
0.45547	0.000019055
0.45547	0.000012857
0.45547	0.00001369
0.45547	4.7034E-06
0.45547	9.1233E-06
0.45547	0.00000569
0.45547	8.4612E-06
0.45547	5.5986E-07
0.45547	1.2416E-06
0.45547	1.4085E-06
0.78768	0.000019055
0.78768	4.3602E-06
0.78768	3.5153E-06
0.78768	1.5073E-06
0.78768	0.000003717
0.78768	0.000052216
0.78768	1.2708E-06
0.78768	2.6842E-06
0.78768	7.7601E-07
0.90278	7.862E-07
0.90278	9.8325E-07
0.90278	9.2486E-07
0.55518	9.1494E-07
0.41061	0.000023377
0.41061	0.000030797
0.41061	0.000033526
0.22447	2.3545E-06
0.22447	0.000010531
0.29445	3.8203E-06
0.29445	0.000004473
0.29445	4.7034E-06
0.29445	0.00000569
0.61908	1.2152E-06
0.4736	1.1278E-06
0.73663	0.000019055
0.73663	3.8541E-06
0.31613	9.1494E-07
0.31613	1.1079E-06
0.91431	0.000022632
0.91431	0.00001256
0.43437	1.7665E-06
0.5844	3.8541E-06
0.5844	3.8541E-06
0.5844	3.8541E-06
1.3322	0.000048708
1.3322	0.000054021
1.3322	0.000003581
0.70228	0.000003581
0.65517	0.000003581
0.65517	0.000003581
0.65517	0.000003581
0.72177	0.000003581
0.74665	0.000003581
1.0103	0.000003581
0.99792	0.000003581
0.77211	0.000003581
0.71198	0.000003581
1.4011	0.00012178
1.4011	0.0092933
1.1602	0.000040917
1.1602	1.3862E-06
1.1602	1.5073E-06
1.1602	2.0487E-06
1.1602	1.7665E-06
1.1602	1.7665E-06
1.1602	2.0487E-06
1.1602	1.9047E-06
1.1602	1.7665E-06
1.1602	2.0487E-06
1.1602	1.7665E-06
1.1602	1.9047E-06
1.1602	1.9047E-06
1.1602	1.9047E-06
1.1602	0.0092933
1.1602	6.0897E-07
1.1877	0.000034938
1.7827	0.00002225
1.7827	0.000050445
1.7827	0.000003581
1.7827	0.000003581
1.7827	0.000003581
1.7827	3.3078E-06
1.7827	0.000010011
0.41731	1.5073E-06
0.41731	1.5073E-06
0.41731	1.5073E-06
0.41731	2.9474E-06
0.41731	6.9265E-06
0.41731	5.5986E-07
1.4404	1.5073E-06
1.4404	0.000001634
1.4404	1.3862E-06
1.4404	7.7601E-07
1.4404	1.3862E-06
1.4404	1.5073E-06
1.4404	1.3862E-06
1.4404	5.4335E-06
1.4404	6.126E-07
1.4404	7.862E-07
1.4404	2.2219E-06
1.4404	2.4644E-06
0.5844	1.3077E-06
0.10675	0.0053934
0.10675	0.0019924
0.10675	0.0011057
0.10675	0.0013619
0.15101	0.03775
0.18984	0.043476
0.19408	0.25765
0.19408	0.013435
0.18566	0.03775
0.18292	0.18449
0.13392	0.25765
0.18984	0.043476
0.1124	0.00047503
0.16962	0.1658
0.13722	0.00047503
0.14982	0.025746
0.13611	0.0020832
0.13611	0.0014319
0.13611	0.0012944
0.13611	0.00093686
0.13611	0.000991
0.13945	0.017869
0.054387	0.021163
0.054387	0.031055
0.083039	0.017068
0.075582	0.029853
0.050517	0.006889
0.13722	0.043476
0.18984	0.044231
0.020763	0.0018191
0.042423	0.005757
0.042423	8.8608
0.017316	0.0097646
0.017316	0.024182
0.044351	0.005757
0.021916	0.0040964
0.035312	0.0092982
0.038307	0.0048781
0.034489	0.0048781
0.030954	0.019982
0.037869	0.005757
0.064034	0.021329
0.028391	0.021329
0.039645	0.033186
0.1022	0.054017
0.044843	0.0054537
0.038307	0.03912
0.027342	0.016873
0.027342	0.04363
0.067952	0.053663
0.067952	0.031055
0.054957	0.021163
0.03615	0.04363
0.056693	0.015177
0.077766	0.029018
0.079247	0.000047005
0.099532	0.0090418
0.19695	0.038435
0.12855	0.063237
0.11728	0.038435
0.21634	0.038435
0.5584	0.1424
0.20425	0.026273
0.099532	0.026273
0.28282	0.02959
0.18844	0.026273
0.024372	5.5986E-07
0.20723	0.038435
0.20723	0.054017
0.25226	0.028454
0.18984	0.017068
0.012261	0.0018191
0.012261	0.0028001
0.044351	0.010374
0.044351	0.0159
0.039196	0.0159
0.021916	0.018406
0.027342	0.030158
0.012069	0.0011057
0.037869	0.027475
0.050517	0.0159
0.050517	0.031055
0.1124	0.0017365
0.1124	0.00083478
0.21944	0.014462
0.15101	0.0095596
0.087761	0.021792
0.098655	0.043476
0.13722	0.10963
0.16324	0.038435
0.27357	0.055781
0.30794	0.2156
0.17618	0.00074065
0.12749	0.017068
0.21944	0.063237
0.057872	0.0088187
0.17618	0.063237
0.090194	0.076746
0.14285	0.038435
0.039196	0.042811
0.0067422	0.060363
0.13945	0.083465
0.19125	0.21503
0.19695	0.023712
0.1595	0.018278
0.11629	0.023712
0.024435	6.448E-07
0.024435	6.6788E-07
0.024435	7.2575E-07
0.03061	5.3445E-07
0.03061	6.6788E-07
0.03061	7.0382E-07
0.024372	7.1308E-07
0.024372	7.1308E-07
0.024372	1.3862E-06
0.020534	2.8225E-07
0.024372	6.126E-07
0.024372	1.5585E-07
0.018301	1.3618E-07
0.02866	6.448E-07
0.02866	1.5894E-06
0.023003	6.448E-07
0.023003	2.537E-07
0.023003	2.537E-07
0.023003	2.537E-07
0.023003	2.537E-07
0.023003	2.351E-07
0.023003	6.448E-07
0.023003	5.5986E-07
0.023003	5.5986E-07
0.023003	6.126E-07
0.023003	3.4724E-07
0.023003	4.2133E-07
0.022041	6.448E-07
0.022041	4.2133E-07
0.021628	6.448E-07
0.021628	1.5788E-07
0.021628	6.6788E-07
0.021628	3.1364E-07
0.021628	3.4724E-07
0.020534	5.7652E-07
0.020534	6.9649E-07
0.022041	1.9554E-07
0.022518	4.2133E-07
0.023003	1.4319E-07
0.023003	1.973E-07
0.023003	2.0058E-07
0.021628	2.8312E-07
0.021628	2.5299E-07
0.02866	6.448E-07
0.02866	5.3445E-07
0.027544	7.1308E-07
0.027544	3.3394E-07
0.027544	3.9518E-07
0.1082	7.862E-07
0.1082	7.862E-07
0.1082	7.862E-07
0.093038	3.4168E-06
0.019424	7.1308E-07
0.023003	0.000001634
0.029228	5.9906E-07
0.017374	1.5788E-07
0.017374	1.9554E-07
0.014377	4.3995E-07
0.014377	3.0758E-07
0.014377	4.2133E-07
0.014377	5.0508E-07
0.012625	4.1572E-07
0.012625	1.2431E-07
0.012625	1.762E-07
0.012625	2.8312E-07
0.023495	2.2579E-07
0.035175	3.8311E-07
0.016577	2.8312E-07
0.0081408	9.8534E-08
0.011707	5.7652E-07
0.011707	6.448E-07
0.011707	6.448E-07
0.011707	6.448E-07
0.011707	6.448E-07
0.011707	6.448E-07
0.011707	7.1308E-07
0.018145	7.1308E-07
0.018145	3.4444E-06
0.015805	6.448E-07
0.015805	7.1308E-07
0.015805	5.0508E-07
0.017374	5.7652E-07
0.017374	6.448E-07
0.017374	6.448E-07
0.017374	6.448E-07
0.017374	4.1683E-07
0.023495	6.448E-07
0.023495	9.4793E-08
0.023495	1.5788E-07
0.020705	7.1308E-07
0.028098	6.448E-07
0.028098	6.448E-07
0.019424	5.7652E-07
0.019424	6.448E-07
0.019424	6.448E-07
0.019424	6.448E-07
0.019424	6.448E-07
0.019424	6.448E-07
0.019424	5.0508E-07
0.018145	6.448E-07
0.018145	6.448E-07
0.021628	3.1713E-06
0.025466	1.5585E-07
0.025466	2.2579E-07
0.018145	6.448E-07
0.021628	5.7652E-07
0.021628	1.2431E-07
0.021163	6.9649E-07
0.038687	6.448E-07
0.038687	6.448E-07
0.038687	1.7373E-06
0.029516	6.448E-07
0.029516	7.8136E-07
0.029516	5.5986E-07
0.024435	6.448E-07
0.025466	7.1308E-07
0.030315	5.7652E-07
0.030315	5.7652E-07
0.030315	6.448E-07
0.026525	7.1308E-07
0.026525	1.2416E-06
0.023495	5.7652E-07
0.023495	6.448E-07
0.023495	6.448E-07
0.029732	6.448E-07
0.029732	6.448E-07
0.029732	6.448E-07
0.029732	1.0904E-07
0.019808	6.126E-07
0.019808	2.2579E-07
0.019808	3.4724E-07
0.019808	3.8311E-07
0.019424	6.448E-07
0.019424	5.9906E-07
0.036404	7.1308E-07
0.03211	7.1308E-07
0.017731	7.1308E-07
0.028943	6.448E-07
0.021628	6.448E-07
0.021628	6.448E-07
0.021628	6.448E-07
0.021628	6.448E-07
0.021628	7.1308E-07
0.019424	6.448E-07
0.019424	6.448E-07
0.019424	7.1308E-07
0.022518	5.083E-07
0.019808	6.448E-07
0.019808	6.448E-07
0.019808	7.1308E-07
0.019808	7.8136E-07
0.019808	7.8136E-07
0.023993	6.448E-07
0.025466	7.1308E-07
0.030096	7.1308E-07
0.025992	6.448E-07
0.025992	5.404E-07
0.017731	7.1308E-07
0.026997	6.448E-07
0.026997	2.8312E-07
0.021163	5.7652E-07
0.028098	7.2575E-07
0.028098	7.5565E-07
0.028098	2.8225E-07
0.018564	3.5959E-07
0.023495	7.8136E-07
0.023495	4.2133E-07
0.019152	6.448E-07
0.019152	7.1308E-07
0.019808	7.1308E-07
0.019808	2.8312E-07
0.021163	7.1308E-07
0.021163	5.0508E-07
0.026525	0.000003717
0.018145	1.2708E-06
0.057732	6.448E-07
0.057732	6.448E-07
0.024435	6.448E-07
0.024435	6.448E-07
0.024435	1.8056E-06
0.024435	2.3134E-07
0.024435	2.0058E-07
0.024435	2.0058E-07
0.024435	2.2579E-07
0.024435	2.8225E-07
0.035175	1.9554E-07
0.035175	2.2579E-07
0.035175	2.8225E-07
0.035175	2.8225E-07
0.035175	3.4724E-07
0.033267	1.2057E-06
0.033267	5.0508E-07
0.033267	7.0382E-07
0.033267	1.0883E-06
0.033267	1.4085E-06
0.033267	0.000001785
0.019808	4.6196E-07
0.019808	5.0508E-07
0.019808	5.0508E-07
0.019808	5.0508E-07
0.019808	1.9422E-06
0.019808	5.0508E-07
0.017374	5.404E-07
0.017374	6.0897E-07
0.017374	7.6041E-07
0.017374	9.4787E-07
0.016973	1.4085E-06
0.021163	6.448E-07
0.021163	1.8056E-06
0.024947	1.5325E-06
0.023064	7.1308E-07
0.023495	3.8311E-07
0.023495	5.9906E-07
0.023495	6.5006E-07
0.039732	3.8311E-07
0.039732	5.0508E-07
0.039732	7.0382E-07
0.039732	8.199E-07
0.039732	1.0883E-06
0.046984	5.0508E-07
0.046984	5.5076E-07
0.022518	3.4724E-07
0.022518	3.4724E-07
0.022518	1.0883E-06
0.061296	3.4724E-07
0.061296	7.0382E-07
0.061296	1.0883E-06
0.061296	1.2416E-06
0.026997	3.8311E-07
0.026997	5.0508E-07
0.026997	5.0508E-07
0.026997	8.199E-07
0.026997	8.199E-07
0.026997	8.199E-07
0.026997	8.199E-07
0.026997	9.4787E-07
0.036404	3.1364E-07
0.036404	5.5076E-07
0.036404	9.4787E-07
0.035745	1.3862E-06
0.035745	1.5073E-06
0.035745	1.3862E-06
0.035745	4.9402E-06
0.035745	6.0871E-06
0.035745	4.6196E-07
0.035745	5.0508E-07
0.025466	3.5153E-06
0.048573	1.1081E-06
0.048573	0.000001161
0.048573	1.3862E-06
0.048573	5.0508E-07
0.048573	5.9906E-07
0.048573	1.2416E-06
0.048573	1.3233E-06
0.041154	5.0508E-07
0.041154	5.0508E-07
0.041154	7.0382E-07
0.041154	8.199E-07
0.041154	1.2416E-06
0.041154	1.2416E-06
0.023125	5.0508E-07
0.023125	1.0883E-06
0.023125	1.2416E-06
0.033895	5.0508E-07
0.033895	5.0508E-07
0.031504	9.2486E-07
0.031504	9.5772E-07
0.031504	9.5772E-07
0.031504	4.2133E-07
0.031504	5.0508E-07
0.031504	5.0508E-07
0.031504	5.0508E-07
0.032646	1.3618E-07
0.032646	3.4724E-07
0.032646	4.2133E-07
0.032646	4.2133E-07
0.032646	4.2133E-07
0.032646	4.2133E-07
0.032646	4.2133E-07
0.032646	4.6196E-07
0.032646	5.0508E-07
0.032646	5.0508E-07
0.032646	5.5076E-07
0.032646	1.0883E-06
0.032646	1.0883E-06
0.032646	1.0883E-06
0.032646	1.4085E-06
0.032646	1.5894E-06
0.024435	0.000001634
0.024435	2.9664E-06
0.024435	5.0508E-07
0.024435	5.9906E-07
0.024435	5.9906E-07
0.024435	1.0883E-06
0.024435	1.2416E-06
0.024435	1.3233E-06
0.034531	5.0508E-07
0.034531	5.0508E-07
0.034531	7.0382E-07
0.034531	9.4787E-07
0.034531	1.0165E-06
0.036156	4.6196E-07
0.036156	7.0382E-07
0.036156	1.1633E-06
0.036156	1.4085E-06
0.036156	1.4085E-06
0.036156	1.4085E-06
0.029228	1.0143E-06
0.029228	3.4724E-07
0.029228	5.9906E-07
0.029228	9.4787E-07
0.029228	1.5894E-06
0.03211	2.3449E-06
0.03211	7.6041E-07
0.03211	1.0883E-06
0.051754	9.1029E-07
0.051754	0.000001161
0.051754	1.5073E-06
0.051754	2.5299E-07
0.051754	3.8311E-07
0.051754	5.9906E-07
0.051754	5.9906E-07
0.051754	6.5006E-07
0.051754	9.4787E-07
0.051754	1.2416E-06
0.051754	4.6593E-06
0.034531	4.2133E-07
0.034531	5.9906E-07
0.034531	5.9906E-07
0.034531	5.9906E-07
0.034531	7.6041E-07
0.034531	8.199E-07
0.028098	3.9907E-06
0.028098	3.8311E-07
0.037745	3.019E-07
0.037745	5.9906E-07
0.024435	1.2708E-06
0.024435	7.862E-07
0.024435	4.2133E-07
0.024435	4.2133E-07
0.024754	0.000003581
0.066355	6.448E-07
0.066355	8.4926E-07
0.025992	6.9649E-07
0.025992	7.2575E-07
0.030315	3.3078E-06
0.043257	1.4085E-06
0.041877	3.6493E-06
0.041877	5.0508E-07
0.048573	1.3862E-06
0.048573	1.3862E-06
0.048573	0.000003581
0.048573	3.8541E-06
0.027475	0.000003581
0.027475	5.9906E-07
0.040439	0.000003581
0.040439	3.7175E-06
0.057732	8.199E-07
0.037745	0.000003581
0.037745	7.0382E-07
0.037745	8.8236E-07
0.029228	5.5076E-07
0.029228	8.8236E-07
0.029228	1.4972E-06
0.037745	8.8236E-07
0.037745	1.0883E-06
0.043257	0.000003581
0.043257	0.000003581
0.043257	5.5076E-07
0.043257	1.0883E-06
0.043257	1.2416E-06
0.043257	1.6853E-06
0.042886	5.0508E-07
0.042886	5.5076E-07
0.042886	1.0883E-06
0.042886	1.2416E-06
0.022518	8.1945E-07
0.022518	3.4444E-06
0.026124	5.7652E-07
0.026124	0.000003581
0.026124	7.0382E-07
0.026124	1.4085E-06
0.033267	1.3278E-06
0.033267	0.000003581
0.033267	1.4085E-06
0.033267	1.4085E-06
0.033267	1.4085E-06
0.044005	1.5699E-06
0.044005	0.000003581
0.044005	7.0382E-07
0.055948	1.0566E-06
0.055948	0.000001634
0.055948	0.000003581
0.055948	5.0508E-07
0.055948	8.199E-07
0.055948	1.5894E-06
0.025466	3.4444E-06
0.025466	9.4787E-07
0.025466	1.0165E-06
0.025466	1.4085E-06
0.025466	1.4085E-06
0.026997	4.2133E-07
0.026997	5.9906E-07
0.017374	3.4444E-06
0.017374	3.4724E-07
0.027475	1.0566E-06
0.027475	0.000003581
0.027475	0.000003581
0.027475	3.9576E-06
0.027475	7.0382E-07
0.027475	8.199E-07
0.027475	8.199E-07
0.027475	1.0165E-06
0.025992	1.9956E-06
0.019424	1.5073E-06
0.019424	4.2133E-07
0.019424	5.9906E-07
0.019424	1.0165E-06
0.019424	1.0883E-06
0.025466	3.5127E-06
0.025466	0.000003581
0.025466	3.6493E-06
0.025466	1.3233E-06
0.038773	0.000003581
0.038773	3.6493E-06
0.038773	8.8236E-07
0.038773	1.3233E-06
0.038773	1.4085E-06
0.038773	0.000001785
0.023003	1.3233E-06
0.023003	1.4085E-06
0.037745	0.000003581
0.037745	3.6493E-06
0.028098	3.3761E-06
0.028098	0.000003581
0.028098	1.0883E-06
0.028098	1.0883E-06
0.023495	3.4444E-06
0.023495	3.4444E-06
0.023495	1.4085E-06
0.020029	3.6493E-06
0.024182	5.7652E-07
0.024182	6.448E-07
0.024182	7.1308E-07
0.024182	3.4444E-06
0.024182	3.5127E-06
0.024182	3.5127E-06
0.024182	5.0508E-07
0.024182	5.9906E-07
0.10397	1.5073E-06
0.10397	0.000021425
0.10397	0.000042894
0.14205	0.000016133
0.13262	0.000017077
0.18015	0.000042894
0.036404	1.0883E-06
0.036404	1.2416E-06
0.028872	6.448E-07
0.028872	7.1308E-07
0.028872	1.6853E-06
0.041877	7.2198E-06
0.033267	7.0382E-07
0.033267	7.6041E-07
0.064034	1.3862E-06
0.064034	1.2416E-06
0.064034	1.2416E-06
0.038429	2.5164E-06
0.038429	8.174E-07
0.038429	5.0508E-07
0.038429	7.0382E-07
0.038429	9.4787E-07
0.041877	3.3198E-06
0.044761	6.9265E-06
0.044761	5.0508E-07
0.037745	9.4787E-07
0.037745	1.1633E-06
0.037745	1.3233E-06
0.037745	1.4085E-06
0.033895	1.4085E-06
0.033895	1.4085E-06
0.033895	1.8884E-06
0.028872	8.199E-07
0.028872	8.199E-07
0.028872	1.2416E-06
0.028872	1.3233E-06
0.028872	0.000001785
0.039033	5.0508E-07
0.039033	8.8236E-07
0.046984	7.1308E-07
0.046984	1.4085E-06
0.046984	1.4972E-06
0.046984	1.6853E-06
0.03211	1.5073E-06
0.03211	2.8225E-07
0.03211	8.199E-07
0.03211	8.8236E-07
0.03211	1.2416E-06
0.03211	4.2133E-07
0.03211	5.0508E-07
0.03211	5.9906E-07
0.054201	1.3278E-06
0.054201	9.4787E-07
0.054201	9.4787E-07
0.054201	1.0883E-06
0.054201	1.2416E-06
0.038429	8.199E-07
0.023495	5.0508E-07
0.05092	3.8311E-07
0.05092	6.5006E-07
0.05092	7.6041E-07
0.037491	1.3233E-06
0.037491	1.3233E-06
0.037491	1.3233E-06
0.039732	3.8311E-07
0.039732	8.8236E-07
0.032646	7.5565E-07
0.032646	7.0382E-07
0.032646	7.0382E-07
0.019808	1.3233E-06
0.029732	1.0883E-06
0.029732	1.4085E-06
0.044005	3.3078E-06
0.028872	1.1633E-06
0.050096	3.3761E-06
0.050096	3.4444E-06
0.050096	0.000003581
0.02866	0.000003581
0.058525	3.5127E-06
0.058525	5.0508E-07
0.058525	1.0165E-06
0.058525	1.3233E-06
0.071946	3.5127E-06
0.071946	3.5127E-06
0.071946	0.000003581
0.071946	0.000003581
0.071946	0.000003581
0.074989	3.4444E-06
0.074989	0.000003581
0.21193	3.3078E-06
0.21193	3.3761E-06
0.21193	3.4444E-06
0.21193	3.4444E-06
0.21193	3.4444E-06
0.21193	3.4444E-06
0.21193	3.4444E-06
0.21193	3.4444E-06
0.21193	3.4444E-06
0.21193	3.5127E-06
0.21193	0.000003581
0.21193	0.000003581
0.21193	0.000003581
0.21193	0.000003581
0.10051	6.5356E-07
0.10051	8.8236E-07
0.10051	0.000001785
0.10051	0.000001785
0.11377	9.4787E-07
0.095381	1.5699E-06
0.080343	1.5073E-06
0.080343	7.6041E-07
0.080343	1.1633E-06
0.081472	7.0382E-07
0.081472	1.1633E-06
0.081472	2.4644E-06
0.11935	7.7601E-07
0.11935	8.7887E-06
0.091805	9.4787E-07
0.091805	1.0883E-06
0.091805	1.2416E-06
0.1179	1.0883E-06
0.1179	1.0883E-06
0.1179	1.2416E-06
0.1179	1.3233E-06
0.096646	5.9906E-07
0.096646	1.2416E-06
0.096646	1.4972E-06
0.11096	5.0502E-06
0.10166	0.000011278
0.10166	9.4787E-07
0.10298	1.5699E-06
0.12212	1.0883E-06
0.12212	1.1633E-06
0.10431	1.9956E-06
0.10431	2.4644E-06
0.10431	1.0165E-06
0.088319	0.000003601
0.088319	9.4787E-07
0.088319	1.1633E-06
0.11236	4.2363E-06
0.11236	0.000016366
0.16564	1.9047E-06
0.16564	4.1424E-06
0.16564	8.199E-07
0.11096	3.4724E-07
0.11096	8.199E-07
0.11096	8.199E-07
0.11096	1.0883E-06
0.11096	1.0883E-06
0.11096	1.2416E-06
0.11096	1.3233E-06
0.11096	1.4085E-06
0.11377	4.2133E-07
0.11377	9.4787E-07
0.11377	1.0883E-06
0.11377	1.3233E-06
0.10565	3.2776E-07
0.10565	8.8236E-07
0.090582	1.0883E-06
0.17279	6.5006E-07
0.17279	7.0382E-07
0.1437	8.199E-07
0.1437	1.3233E-06
0.1437	2.4644E-06
0.1437	0.000004111
0.12663	2.1068E-06
0.10397	1.2416E-06
0.12212	7.0382E-07
0.17656	0.000000462
0.17656	7.862E-07
0.17656	8.8177E-07
0.17656	9.8325E-07
0.17656	5.5076E-07
0.17656	1.2416E-06
0.13262	2.6842E-06
0.13262	6.1534E-07
0.13262	3.5153E-06
0.13262	1.2416E-06
0.097923	2.2579E-07
0.097923	1.0883E-06
0.12361	6.448E-07
0.12361	6.448E-07
0.12361	6.448E-07
0.12361	6.448E-07
0.12361	7.1308E-07
0.12361	7.1308E-07
0.13105	0.000069706
0.16746	1.3278E-06
0.107	1.1633E-06
0.11502	6.448E-07
0.11502	7.1308E-07
0.11502	7.8136E-07
0.10958	8.8177E-07
0.12361	0.000001785
0.094283	6.448E-07
0.14205	8.174E-07
0.14205	6.6788E-07
0.1179	7.7601E-07
0.11236	5.9906E-07
0.10298	2.537E-07
0.10298	3.5481E-07
0.11096	7.1308E-07
0.11096	7.8136E-07
0.11502	3.5481E-07
0.11502	8.199E-07
0.11096	7.6041E-07
0.11096	1.0165E-06
0.11096	2.1068E-06
0.11096	2.2219E-06
0.11096	2.5919E-06
0.107	7.2575E-07
0.107	7.862E-07
0.107	8.174E-07
0.13262	2.4405E-07
0.13262	3.7415E-07
0.13262	3.9518E-07
0.13262	8.4926E-07
0.13262	9.8325E-07
0.13262	2.2579E-07
0.13262	1.0883E-06
0.11377	7.862E-07
0.11377	2.0132E-06
0.11377	2.1699E-06
0.11645	2.1229E-07
0.11645	2.4405E-07
0.11645	3.7415E-07
0.11645	3.7415E-07
0.11645	0.000000462
0.11645	5.0967E-07
0.11645	9.1494E-07
0.11645	5.5076E-07
0.11645	5.5076E-07
0.11645	5.9906E-07
0.11645	1.4972E-06
0.14516	6.6788E-07
0.14516	7.862E-07
0.14516	8.174E-07
0.096646	5.8591E-07
0.096646	6.6788E-07
0.096646	6.6788E-07
0.096646	7.2575E-07
0.096646	7.5565E-07
0.096646	7.862E-07
0.096646	7.862E-07
0.096646	8.174E-07
0.096646	8.174E-07
0.096646	8.4926E-07
0.096646	9.1494E-07
0.14516	7.2575E-07
0.14516	7.862E-07
0.14516	7.862E-07
0.14516	8.4926E-07
0.14516	3.8311E-07
0.14516	8.199E-07
0.14516	8.199E-07
0.16746	0.000001161
0.16746	7.5565E-07
0.16746	7.862E-07
0.16746	3.8311E-07
0.16746	5.0508E-07
0.16746	7.6041E-07
0.16746	1.0883E-06
0.16746	1.4972E-06
0.16746	2.2219E-06
0.17069	2.3728E-07
0.17069	6.0897E-07
0.17069	9.4787E-07
0.11935	7.862E-07
0.11935	5.0508E-07
0.15193	5.8591E-07
0.15193	6.126E-07
0.15193	6.3992E-07
0.15193	6.6788E-07
0.15193	7.2575E-07
0.15193	7.862E-07
0.15193	0.000001785
0.15193	6.9649E-07
0.15193	7.2575E-07
0.1082	2.8225E-07
0.1082	5.5076E-07
0.1082	5.5076E-07
0.1082	5.9906E-07
0.1082	6.5006E-07
0.1082	7.6041E-07
0.1082	1.2416E-06
0.1082	1.2416E-06
0.14683	7.2575E-07
0.14683	7.2575E-07
0.14683	7.2575E-07
0.14683	9.8325E-07
0.12361	6.126E-07
0.12361	7.862E-07
0.12361	7.862E-07
0.2198	8.4926E-07
0.13578	5.0967E-07
0.13578	1.0184E-06
0.1693	7.862E-07
0.15193	7.5565E-07
0.11236	4.6196E-07
0.11236	7.0382E-07
0.11236	1.0165E-06
0.11236	1.1633E-06
0.19094	7.2575E-07
0.19094	7.2575E-07
0.19094	7.862E-07
0.041877	3.3078E-06
0.065985	3.4291E-06
0.065985	4.1253E-07
0.065985	0.000001976
0.057732	0.000002784
0.073921	2.4871E-06
0.073921	2.9389E-06
0.073921	1.2708E-06
0.073921	2.5164E-06
0.055398	5.8207E-06
0.055398	0.000003581
0.071425	1.5073E-06
0.074989	0.000003098
0.074989	0.000003581
0.05061	1.3862E-06
0.05061	2.2755E-06
0.071946	3.2614E-06
0.071946	3.4291E-06
0.044761	0.000001634
0.044761	3.7175E-06
0.044761	4.5247E-06
0.044761	2.1068E-06
0.057732	0.000003581
0.057732	3.7772E-06
0.057732	5.0508E-07
