"","x"
"1020",5.96901400005919e-11
"1021",2.69849233918943e-11
"1022",5.75289146882105e-12
"1023",5.75289146882105e-12
"1024",1.02288773317995e-12
"1025",0.00686512015099855
"1026",0.00551791169696283
"1027",0.00336691696286494
"1028",0.00336691696286494
"1029",0.00307337146006379
"1030",0.00281161337480359
"1031",0.00217893951522402
"1032",0.00217893951522402
"1033",0.00217893951522402
"1034",0.00185528535527395
"1035",0.00159008154890104
"1036",0.00159008154890104
"1037",0.00147540905716369
"1038",0.00147540905716369
"1039",0.00118856244335208
"1040",0.00103565800910244
"1041",0.00103565800910244
"1042",0.000748666163304802
"1043",0.000748666163304802
"1044",0.000748666163304802
"1045",0.000748666163304802
"1046",0.000703781255680539
"1047",0.000623667110238928
"1048",0.000554629303321701
"1049",0.000419506602996588
"1050",0.000419506602996588
"1051",0.000419506602996588
"1052",0.000419506602996588
"1053",0.000419506602996588
"1054",0.000323019631491807
"1055",0.000323019631491807
"1056",0.000323019631491807
"1057",0.000323019631491807
"1058",0.000307160103668019
"1059",0.000292255547449529
"1060",0.0002526169827839
"1061",0.0002526169827839
"1062",0.0002526169827839
"1063",0.000200271828505348
"1064",0.000160703755635776
"1065",0.000160703755635776
"1066",0.000160703755635776
"1067",0.000160703755635776
"1068",0.000160703755635776
"1069",0.000160703755635776
"1070",0.000160703755635776
"1071",0.000160703755635776
"1072",0.000160703755635776
"1073",0.000160703755635776
"1074",0.000160703755635776
"1075",0.000106763478249083
"1076",0.000106763478249083
"1077",0.000106763478249083
"1078",0.000106763478249083
"1079",8.82135128126327e-05
"1080",7.34697904105017e-05
"1081",7.34697904105017e-05
"1082",7.34697904105017e-05
"1083",7.34697904105017e-05
"1084",7.34697904105017e-05
"1085",7.34697904105017e-05
"1086",7.34697904105017e-05
"1087",7.34697904105017e-05
"1088",7.34697904105017e-05
"1089",5.20568209393804e-05
"1090",5.20568209393804e-05
"1091",3.78052690337991e-05
"1092",3.78052690337991e-05
"1093",3.78052690337991e-05
"1094",3.78052690337991e-05
"1095",3.78052690337991e-05
"1096",2.8041137629352e-05
"1097",2.8041137629352e-05
"1098",2.8041137629352e-05
"1099",2.8041137629352e-05
"1100",2.8041137629352e-05
"1101",2.8041137629352e-05
"1102",2.11829796579801e-05
"1103",2.11829796579801e-05
"1104",1.62607438867055e-05
"1105",1.62607438867055e-05
"1106",1.62607438867055e-05
"1107",1.62607438867055e-05
"1108",1.62607438867055e-05
"1109",1.62607438867055e-05
"1110",1.62607438867055e-05
"1111",1.62607438867055e-05
"1112",1.62607438867055e-05
"1113",1.26603800870425e-05
"1114",1.26603800870425e-05
"1115",1.26603800870425e-05
"1116",1.26603800870425e-05
"1117",9.98237161357105e-06
"1118",9.98237161357105e-06
"1119",7.9604239393227e-06
"1120",7.9604239393227e-06
"1121",7.9604239393227e-06
"1122",7.9604239393227e-06
"1123",7.9604239393227e-06
"1124",5.214786509218e-06
"1125",5.214786509218e-06
"1126",5.214786509218e-06
"1127",5.214786509218e-06
"1128",5.214786509218e-06
"1129",5.214786509218e-06
"1130",5.214786509218e-06
"1131",5.214786509218e-06
"1132",4.27629843353463e-06
"1133",3.53394357122915e-06
"1134",3.53394357122915e-06
"1135",3.53394357122915e-06
"1136",3.53394357122915e-06
"1137",2.07704180604507e-06
"1138",2.07704180604507e-06
"1139",2.07704180604507e-06
"1140",2.07704180604507e-06
"1141",2.07704180604507e-06
"1142",2.07704180604507e-06
"1143",2.07704180604507e-06
"1144",2.07704180604507e-06
"1145",2.07704180604507e-06
"1146",2.07704180604507e-06
"1147",1.7606355930599e-06
"1148",1.7606355930599e-06
"1149",1.50029830505032e-06
"1150",1.50029830505032e-06
"1151",1.28475019219053e-06
"1152",9.54922426218057e-07
"1153",9.54922426218057e-07
"1154",9.54922426218057e-07
"1155",9.54922426218057e-07
"1156",9.54922426218057e-07
"1157",9.54922426218057e-07
"1158",9.54922426218057e-07
"1159",9.54922426218057e-07
"1160",9.54922426218057e-07
"1161",9.54922426218057e-07
"1162",9.54922426218057e-07
"1163",9.54922426218057e-07
"1164",9.54922426218057e-07
"1165",9.54922426218057e-07
"1166",4.86453089244896e-07
"1167",4.86453089244896e-07
"1168",4.86453089244896e-07
"1169",4.86453089244896e-07
"1170",4.29295974997033e-07
"1171",4.29295974997033e-07
"1172",4.29295974997033e-07
"1173",3.00088609797513e-07
"1174",2.67714196876523e-07
"1175",2.67714196876523e-07
"1176",2.67714196876523e-07
"1177",2.67714196876523e-07
"1178",2.67714196876523e-07
"1179",2.67714196876523e-07
"1180",2.67714196876523e-07
"1181",2.67714196876523e-07
"1182",2.67714196876523e-07
"1183",2.67714196876523e-07
"1184",2.67714196876523e-07
"1185",2.67714196876523e-07
"1186",1.92760023838378e-07
"1187",1.56515448384285e-07
"1188",1.56515448384285e-07
"1189",1.56515448384285e-07
"1190",1.56515448384285e-07
"1191",1.56515448384285e-07
"1192",1.56515448384285e-07
"1193",1.56515448384285e-07
"1194",1.56515448384285e-07
"1195",1.56515448384285e-07
"1196",1.41451371807103e-07
"1197",9.60698519917439e-08
"1198",9.60698519917439e-08
"1199",9.60698519917439e-08
"1200",9.60698519917439e-08
"1201",9.60698519917439e-08
"1202",9.60698519917439e-08
"1203",9.60698519917439e-08
"1204",9.60698519917439e-08
"1205",9.60698519917439e-08
"1206",9.60698519917439e-08
"1207",9.60698519917439e-08
"1208",9.60698519917439e-08
"1209",9.60698519917439e-08
"1210",6.13813575416549e-08
"1211",6.13813575416549e-08
"1212",6.13813575416549e-08
"1213",6.13813575416549e-08
"1214",6.13813575416549e-08
"1215",5.18134114295167e-08
"1216",4.05604638310545e-08
"1217",4.05604638310545e-08
"1218",4.05604638310545e-08
"1219",4.05604638310545e-08
"1220",4.05604638310545e-08
"1221",4.05604638310545e-08
"1222",4.05604638310545e-08
"1223",4.05604638310545e-08
"1224",4.05604638310545e-08
"1225",2.75817780947155e-08
"1226",1.9225903544886e-08
"1227",1.9225903544886e-08
"1228",1.9225903544886e-08
"1229",1.9225903544886e-08
"1230",1.9225903544886e-08
"1231",1.9225903544886e-08
"1232",1.9225903544886e-08
"1233",1.9225903544886e-08
"1234",1.9225903544886e-08
"1235",1.36937985264135e-08
"1236",1.36937985264135e-08
"1237",1.36937985264135e-08
"1238",1.28254846469331e-08
"1239",9.94061853209783e-09
"1240",9.94061853209783e-09
"1241",9.94061853209783e-09
"1242",9.94061853209783e-09
"1243",9.94061853209783e-09
"1244",5.50037096034444e-09
"1245",5.50037096034444e-09
"1246",4.17876767100847e-09
"1247",4.17876767100847e-09
"1248",3.21392799036926e-09
"1249",3.21392799036926e-09
"1250",3.21392799036926e-09
"1251",3.21392799036926e-09
"1252",3.21392799036926e-09
"1253",3.21392799036926e-09
"1254",3.21392799036926e-09
"1255",1.96399213894742e-09
"1256",1.96399213894742e-09
"1257",1.96399213894742e-09
"1258",1.96399213894742e-09
"1259",1.96399213894742e-09
"1260",1.24607696978079e-09
"1261",1.24607696978079e-09
"1262",8.16239102970635e-10
"1263",8.16239102970635e-10
"1264",6.67634246297603e-10
"1265",5.49591097531777e-10
"1266",3.79029406195773e-10
"1267",3.79029406195773e-10
"1268",3.79029406195773e-10
"1269",2.66970054836272e-10
"1270",2.25662794288966e-10
"1271",2.25662794288966e-10
"1272",1.03565650384483e-10
"1273",7.77664544606626e-11
"1274",7.77664544606626e-11
"1275",7.77664544606626e-11
"1276",7.77664544606626e-11
"1277",3.53068172896221e-11
"1278",7.5880295410302e-12
"1279",7.5880295410302e-12
"1280",1.36099206367339e-12
"1281",0.00774067373642701
"1282",0.00623766651547838
"1283",0.00382753025844954
"1284",0.00382753025844954
"1285",0.00349735274011941
"1286",0.00320261029268849
"1287",0.00248880023789906
"1288",0.00248880023789906
"1289",0.00248880023789906
"1290",0.00212274069767812
"1291",0.00182224843900618
"1292",0.00182224843900618
"1293",0.00169214703525019
"1294",0.00169214703525019
"1295",0.00136619020529932
"1296",0.00119209501240968
"1297",0.00119209501240968
"1298",0.000864538964567201
"1299",0.000864538964567201
"1300",0.000864538964567201
"1301",0.000864538964567201
"1302",0.00081320002555791
"1303",0.000721479311416749
"1304",0.000642341645733216
"1305",0.000487144310190273
"1306",0.000487144310190273
"1307",0.000487144310190273
"1308",0.000487144310190273
"1309",0.000487144310190273
"1310",0.00037601909694968
"1311",0.00037601909694968
"1312",0.00037601909694968
"1313",0.00037601909694968
"1314",0.000357724176424676
"1315",0.000340522394001723
"1316",0.000294731251208055
"1317",0.000294731251208055
"1318",0.000294731251208055
"1319",0.000234151908682383
"1320",0.000188260184707852
"1321",0.000188260184707852
"1322",0.000188260184707852
"1323",0.000188260184707852
"1324",0.000188260184707852
"1325",0.000188260184707852
"1326",0.000188260184707852
"1327",0.000188260184707852
"1328",0.000188260184707852
"1329",0.000188260184707852
"1330",0.000188260184707852
"1331",0.000125520151319676
"1332",0.000125520151319676
"1333",0.000125520151319676
"1334",0.000125520151319676
"1335",0.000103882064564686
"1336",8.66546662142155e-05
"1337",8.66546662142155e-05
"1338",8.66546662142155e-05
"1339",8.66546662142155e-05
"1340",8.66546662142155e-05
"1341",8.66546662142155e-05
"1342",8.66546662142155e-05
"1343",8.66546662142155e-05
"1344",8.66546662142155e-05
"1345",6.15770882124934e-05
"1346",6.15770882124934e-05
"1347",4.48375216069676e-05
"1348",4.48375216069676e-05
"1349",4.48375216069676e-05
"1350",4.48375216069676e-05
"1351",4.48375216069676e-05
"1352",3.33380249008835e-05
"1353",3.33380249008835e-05
"1354",3.33380249008835e-05
"1355",3.33380249008835e-05
"1356",3.33380249008835e-05
"1357",3.33380249008835e-05
"1358",2.5241043126262e-05
"1359",2.5241043126262e-05
"1360",1.94163980117577e-05
"1361",1.94163980117577e-05
"1362",1.94163980117577e-05
"1363",1.94163980117577e-05
"1364",1.94163980117577e-05
"1365",1.94163980117577e-05
"1366",1.94163980117577e-05
"1367",1.94163980117577e-05
"1368",1.94163980117577e-05
"1369",1.5146902378892e-05
"1370",1.5146902378892e-05
"1371",1.5146902378892e-05
"1372",1.5146902378892e-05
"1373",1.19648614497959e-05
"1374",1.19648614497959e-05
"1375",9.55786738077476e-06
"1376",9.55786738077476e-06
"1377",9.55786738077476e-06
"1378",9.55786738077476e-06
"1379",9.55786738077476e-06
"1380",6.28122425073337e-06
"1381",6.28122425073337e-06
"1382",6.28122425073337e-06
"1383",6.28122425073337e-06
"1384",6.28122425073337e-06
"1385",6.28122425073337e-06
"1386",6.28122425073337e-06
"1387",6.28122425073337e-06
"1388",5.15840818179253e-06
"1389",4.26891178151813e-06
"1390",4.26891178151813e-06
"1391",4.26891178151813e-06
"1392",4.26891178151813e-06
"1393",2.51870464460751e-06
"1394",2.51870464460751e-06
"1395",2.51870464460751e-06
"1396",2.51870464460751e-06
"1397",2.51870464460751e-06
"1398",2.51870464460751e-06
"1399",2.51870464460751e-06
"1400",2.51870464460751e-06
"1401",2.51870464460751e-06
"1402",2.51870464460751e-06
"1403",2.1375426755341e-06
"1404",2.1375426755341e-06
"1405",1.82354583658839e-06
"1406",1.82354583658839e-06
"1407",1.56326776530458e-06
"1408",1.16435280141936e-06
"1409",1.16435280141936e-06
"1410",1.16435280141936e-06
"1411",1.16435280141936e-06
"1412",1.16435280141936e-06
"1413",1.16435280141936e-06
"1414",1.16435280141936e-06
"1415",1.16435280141936e-06
"1416",1.16435280141936e-06
"1417",1.16435280141936e-06
"1418",1.16435280141936e-06
"1419",1.16435280141936e-06
"1420",1.16435280141936e-06
"1421",1.16435280141936e-06
"1422",5.95895589180926e-07
"1423",5.95895589180926e-07
"1424",5.95895589180926e-07
"1425",5.95895589180926e-07
"1426",5.26324406217141e-07
"1427",5.26324406217141e-07
"1428",5.26324406217141e-07
"1429",3.68799052248547e-07
"1430",3.2926199606517e-07
"1431",3.2926199606517e-07
"1432",3.2926199606517e-07
"1433",3.2926199606517e-07
"1434",3.2926199606517e-07
"1435",3.2926199606517e-07
"1436",3.2926199606517e-07
"1437",3.2926199606517e-07
"1438",3.2926199606517e-07
"1439",3.2926199606517e-07
"1440",3.2926199606517e-07
"1441",3.2926199606517e-07
"1442",2.37590536517964e-07
"1443",1.93179558340697e-07
"1444",1.93179558340697e-07
"1445",1.93179558340697e-07
"1446",1.93179558340697e-07
"1447",1.93179558340697e-07
"1448",1.93179558340697e-07
"1449",1.93179558340697e-07
"1450",1.93179558340697e-07
"1451",1.93179558340697e-07
"1452",1.74701699711087e-07
"1453",1.18949206703092e-07
"1454",1.18949206703092e-07
"1455",1.18949206703092e-07
"1456",1.18949206703092e-07
"1457",1.18949206703092e-07
"1458",1.18949206703092e-07
"1459",1.18949206703092e-07
"1460",1.18949206703092e-07
"1461",1.18949206703092e-07
"1462",1.18949206703092e-07
"1463",1.18949206703092e-07
"1464",1.18949206703092e-07
"1465",1.18949206703092e-07
"1466",7.62165735480803e-08
"1467",7.62165735480803e-08
"1468",7.62165735480803e-08
"1469",7.62165735480803e-08
"1470",7.62165735480803e-08
"1471",6.44049062458058e-08
"1472",5.04946634352443e-08
"1473",5.04946634352443e-08
"1474",5.04946634352443e-08
"1475",5.04946634352443e-08
"1476",5.04946634352443e-08
"1477",5.04946634352443e-08
"1478",5.04946634352443e-08
"1479",5.04946634352443e-08
"1480",5.04946634352443e-08
"1481",3.4419386903625e-08
"1482",2.40451896423245e-08
"1483",2.40451896423245e-08
"1484",2.40451896423245e-08
"1485",2.40451896423245e-08
"1486",2.40451896423245e-08
"1487",2.40451896423245e-08
"1488",2.40451896423245e-08
"1489",2.40451896423245e-08
"1490",2.40451896423245e-08
"1491",1.7161649138896e-08
"1492",1.7161649138896e-08
"1493",1.7161649138896e-08
"1494",1.60797895226429e-08
"1495",1.24819913545114e-08
"1496",1.24819913545114e-08
"1497",1.24819913545114e-08
"1498",1.24819913545114e-08
"1499",1.24819913545114e-08
"1500",6.9308362742372e-09
"1501",6.9308362742372e-09
"1502",5.27400443332161e-09
"1503",5.27400443332161e-09
"1504",4.06247610773343e-09
"1505",4.06247610773343e-09
"1506",4.06247610773343e-09
"1507",4.06247610773343e-09
"1508",4.06247610773343e-09
"1509",4.06247610773343e-09
"1510",4.06247610773343e-09
"1511",2.48957019871288e-09
"1512",2.48957019871288e-09
"1513",2.48957019871288e-09
"1514",2.48957019871288e-09
"1515",2.48957019871288e-09
"1516",1.58362129867883e-09
"1517",1.58362129867883e-09
"1518",1.03981237663655e-09
"1519",1.03981237663655e-09
"1520",8.51455745422769e-10
"1521",7.0166724825571e-10
"1522",4.84899649430049e-10
"1523",4.84899649430049e-10
"1524",4.84899649430049e-10
"1525",3.42192992008312e-10
"1526",2.89510206608723e-10
"1527",2.89510206608723e-10
"1528",1.33422992732507e-10
"1529",1.00337910447174e-10
"1530",1.00337910447174e-10
"1531",1.00337910447174e-10
"1532",1.00337910447174e-10
"1533",4.57427191745119e-11
"1534",9.90808410267529e-12
"1535",9.90808410267529e-12
"1536",1.79219081872844e-12
"1537",0.0107797651629297
"1538",0.00875004423374483
"1539",0.00545509305782299
"1540",0.00545509305782299
"1541",0.00499875435265897
"1542",0.00459013619035906
"1543",0.00359496025279712
"1544",0.00359496025279712
"1545",0.00359496025279712
"1546",0.00308103840371875
"1547",0.0026570054681263
"1548",0.0026570054681263
"1549",0.00247273224547388
"1550",0.00247273224547388
"1551",0.00200897423293537
"1552",0.0017598902538614
"1553",0.0017598902538614
"1554",0.00128802079528256
"1555",0.00128802079528256
"1556",0.00128802079528256
"1557",0.00128802079528256
"1558",0.00121361292884793
"1559",0.00108032015083787
"1560",0.000964909067029503
"1561",0.000737301562587353
"1562",0.000737301562587353
"1563",0.000737301562587353
"1564",0.000737301562587353
"1565",0.000737301562587353
"1566",0.000573060561752143
"1567",0.000573060561752143
"1568",0.000573060561752143
"1569",0.000573060561752143
"1570",0.000545897947423773
"1571",0.000520322616163669
"1572",0.000452059034851178
"1573",0.000452059034851178
"1574",0.000452059034851178
"1575",0.000361286256723798
"1576",0.000292097969330905
"1577",0.000292097969330905
"1578",0.000292097969330905
"1579",0.000292097969330905
"1580",0.000292097969330905
"1581",0.000292097969330905
"1582",0.000292097969330905
"1583",0.000292097969330905
"1584",0.000292097969330905
"1585",0.000292097969330905
"1586",0.000292097969330905
"1587",0.0001967385082838
"1588",0.0001967385082838
"1589",0.0001967385082838
"1590",0.0001967385082838
"1591",0.000163582659296897
"1592",0.000137058114544284
"1593",0.000137058114544284
"1594",0.000137058114544284
"1595",0.000137058114544284
"1596",0.000137058114544284
"1597",0.000137058114544284
"1598",0.000137058114544284
"1599",0.000137058114544284
"1600",0.000137058114544284
"1601",9.81950942230317e-05
"1602",9.81950942230317e-05
"1603",7.20372950521246e-05
"1604",7.20372950521246e-05
"1605",7.20372950521246e-05
"1606",7.20372950521246e-05
"1607",7.20372950521246e-05
"1608",5.39310000111717e-05
"1609",5.39310000111717e-05
"1610",5.39310000111717e-05
"1611",5.39310000111717e-05
"1612",5.39310000111717e-05
"1613",5.39310000111717e-05
"1614",4.10927745891412e-05
"1615",4.10927745891412e-05
"1616",3.17975835291632e-05
"1617",3.17975835291632e-05
"1618",3.17975835291632e-05
"1619",3.17975835291632e-05
"1620",3.17975835291632e-05
"1621",3.17975835291632e-05
"1622",3.17975835291632e-05
"1623",3.17975835291632e-05
"1624",3.17975835291632e-05
"1625",2.49430315019976e-05
"1626",2.49430315019976e-05
"1627",2.49430315019976e-05
"1628",2.49430315019976e-05
"1629",1.98055136002517e-05
"1630",1.98055136002517e-05
"1631",1.58987292687096e-05
"1632",1.58987292687096e-05
"1633",1.58987292687096e-05
"1634",1.58987292687096e-05
"1635",1.58987292687096e-05
"1636",1.05427979466277e-05
"1637",1.05427979466277e-05
"1638",1.05427979466277e-05
"1639",1.05427979466277e-05
"1640",1.05427979466277e-05
"1641",1.05427979466277e-05
"1642",1.05427979466277e-05
"1643",1.05427979466277e-05
"1644",8.69434018605752e-06
"1645",7.22374566665077e-06
"1646",7.22374566665077e-06
"1647",7.22374566665077e-06
"1648",7.22374566665077e-06
"1649",4.30880453416819e-06
"1650",4.30880453416819e-06
"1651",4.30880453416819e-06
"1652",4.30880453416819e-06
"1653",4.30880453416819e-06
"1654",4.30880453416819e-06
"1655",4.30880453416819e-06
"1656",4.30880453416819e-06
"1657",4.30880453416819e-06
"1658",4.30880453416819e-06
"1659",3.66898281204506e-06
